FID,Elevat,Slope,ShrubCov,x_wgs,y_wgs
2755,692,1.5423599,0.0514121,260417.702052000007825,3888641.250142999924719
2756,693,2.7531400,0.0259221,260467.702052000007825,3888641.250142999924719
2757,696,3.2690899,0.0254900,260517.702052000007825,3888641.250142999924719
2758,699,2.1523499,0.0180014,260567.702052000007825,3888641.250142999924719
2759,700,2.3610301,0.0384511,260617.702052000007825,3888641.250142999924719
2760,703,1.9103400,0.0465157,260667.702052000007825,3888641.250142999924719
2761,704,1.3586299,0.0272182,260717.702052000007825,3888641.250142999924719
2762,705,1.6327400,0.0452196,260767.702052000007825,3888641.250142999924719
2763,706,2.4378099,0.0336987,260817.702052000007825,3888641.250142999924719
2764,709,2.5765700,0.0456516,260867.702052000007825,3888641.250142999924719
2765,711,1.1810200,0.0047524,260917.702052000007825,3888641.250142999924719
2766,711,1.8225300,0.0328346,260967.702052000007825,3888641.250142999924719
2767,713,3.0424500,0.0053284,261017.702052000007825,3888641.250142999924719
2768,715,3.6413701,0.0028802,261067.702052000007825,3888641.250142999924719
2769,718,3.4632399,0.0000000,261117.702052000007825,3888641.250142999924719
2770,719,3.0086701,0.0054724,261167.702052000007825,3888641.250142999924719
2771,718,3.5390401,0.0001440,261217.702052000007825,3888641.250142999924719
2772,717,3.9062400,0.0380190,261267.702052000007825,3888641.250142999924719
2773,720,4.2509999,0.0655252,261317.702052000007825,3888641.250142999924719
2774,723,3.0357201,0.0149772,261367.702052000007825,3888641.250142999924719
2775,724,2.7232599,0.0204496,261417.702052000007825,3888641.250142999924719
2776,723,3.7299500,0.0100808,261467.702052000007825,3888641.250142999924719
2777,723,4.3410602,0.0089287,261517.702052000007825,3888641.250142999924719
2778,725,5.0672102,0.0253460,261567.702052000007825,3888641.250142999924719
2779,727,5.3325801,0.0118089,261617.702052000007825,3888641.250142999924719
2780,729,4.7011099,0.0148332,261667.702052000007825,3888641.250142999924719
2781,730,3.3493299,0.0136811,261717.702052000007825,3888641.250142999924719
2782,730,2.2271600,0.0377310,261767.702052000007825,3888641.250142999924719
2783,732,2.3696799,0.0322586,261817.702052000007825,3888641.250142999924719
2784,734,2.5040700,0.0207377,261867.702052000007825,3888641.250142999924719
2785,736,3.8905399,0.0152652,261917.702052000007825,3888641.250142999924719
2786,741,3.4808800,0.0001440,261967.702052000007825,3888641.250142999924719
2787,742,0.6405600,0.0192975,262017.702052000007825,3888641.250142999924719
2788,742,1.9942900,0.0194416,262067.702052000007825,3888641.250142999924719
2789,745,5.1506500,0.0156973,262117.702052000007825,3888641.250142999924719
2790,751,6.4454498,0.0001440,262167.702051999978721,3888641.250142999924719
2791,756,7.5251098,0.0050404,262217.702051999978721,3888641.250142999924719
2792,762,10.1615000,0.0283703,262267.702051999978721,3888641.250142999924719
2793,772,10.6205997,0.0512681,262317.702051999978721,3888641.250142999924719
2794,776,9.9797001,0.0231859,262367.702051999978721,3888641.250142999924719
2795,777,10.0740004,0.0279382,262417.702051999978721,3888641.250142999924719
2796,770,10.5688000,0.0515561,262467.702051999978721,3888641.250142999924719
2797,766,6.4360499,0.0348508,262517.702051999978721,3888641.250142999924719
2798,769,5.1110902,0.0733019,262567.702051999978721,3888641.250142999924719
2799,771,5.1110902,0.0236179,262617.702051999978721,3888641.250142999924719
2800,773,4.7698002,0.0109449,262667.702051999978721,3888641.250142999924719
2801,772,4.0947700,0.0568845,262717.702051999978721,3888641.250142999924719
2802,771,3.0357201,0.0589007,262767.702051999978721,3888641.250142999924719
2803,772,4.6663699,0.0760381,262817.702051999978721,3888641.250142999924719
2804,779,9.5595798,0.0338427,262867.702051999978721,3888641.250142999924719
2805,679,3.9888699,0.0005760,259767.702052000007825,3888591.250142999924719
2806,679,3.6469700,0.0167053,259817.702052000007825,3888591.250142999924719
2807,680,3.6469700,0.0028802,259867.702052000007825,3888591.250142999924719
2808,682,3.5332699,0.0115209,259917.702052000007825,3888591.250142999924719
2809,683,2.5924101,0.0249140,259967.702052000007825,3888591.250142999924719
2810,681,1.6327400,0.0661013,260017.702052000007825,3888591.250142999924719
2811,682,1.6327400,0.0656692,260067.702052000007825,3888591.250142999924719
2812,685,3.1480999,0.0413313,260117.702052000007825,3888591.250142999924719
2813,688,2.5924101,0.0417633,260167.702052000007825,3888591.250142999924719
2814,689,0.7303410,0.0321146,260217.702052000007825,3888591.250142999924719
2815,687,0.8351630,0.0187215,260267.702052000007825,3888591.250142999924719
2816,690,2.3610301,0.0966317,260317.702052000007825,3888591.250142999924719
2817,691,2.8408899,0.0845347,260367.702052000007825,3888591.250142999924719
2818,693,2.6315701,0.0959117,260417.702052000007825,3888591.250142999924719
2819,693,1.8337300,0.0803584,260467.702052000007825,3888591.250142999924719
2820,696,3.1610501,0.0440675,260517.702052000007825,3888591.250142999924719
2821,699,3.4808800,0.0433475,260567.702052000007825,3888591.250142999924719
2822,702,2.9468801,0.0218897,260617.702052000007825,3888591.250142999924719
2823,703,1.4177099,0.0152652,260667.702052000007825,3888591.250142999924719
2824,704,0.9058500,0.0289463,260717.702052000007825,3888591.250142999924719
2825,706,1.6699700,0.0374430,260767.702052000007825,3888591.250142999924719
2826,707,2.5365500,0.0194416,260817.702052000007825,3888591.250142999924719
2827,710,2.5365500,0.0069125,260867.702052000007825,3888591.250142999924719
2828,711,1.2320000,0.0318265,260917.702052000007825,3888591.250142999924719
2829,711,0.8102310,0.0288023,260967.702052000007825,3888591.250142999924719
2830,711,1.6699700,0.0064805,261017.702052000007825,3888591.250142999924719
2831,713,2.6624899,0.0037443,261067.702052000007825,3888591.250142999924719
2832,715,2.8979001,0.0096488,261117.702052000007825,3888591.250142999924719
2833,716,3.1996000,0.0004320,261167.702052000007825,3888591.250142999924719
2834,714,3.2628300,0.0096488,261217.702052000007825,3888591.250142999924719
2835,714,3.2439899,0.0381630,261267.702052000007825,3888591.250142999924719
2836,718,4.1687398,0.0240499,261317.702052000007825,3888591.250142999924719
2837,721,3.2439899,0.0408993,261367.702052000007825,3888591.250142999924719
2838,722,2.9882200,0.0380190,261417.702052000007825,3888591.250142999924719
2839,719,2.8766601,0.0378750,261467.702052000007825,3888591.250142999924719
2840,721,2.6624899,0.0233299,261517.702052000007825,3888591.250142999924719
2841,721,2.3084199,0.0034563,261567.702052000007825,3888591.250142999924719
2842,722,3.1415999,0.0027362,261617.702052000007825,3888591.250142999924719
2843,724,3.6637199,0.0243379,261667.702052000007825,3888591.250142999924719
2844,726,3.2939899,0.0155532,261717.702052000007825,3888591.250142999924719
2845,730,2.6315701,0.0056165,261767.702052000007825,3888591.250142999924719
2846,732,2.1807001,0.0472358,261817.702052000007825,3888591.250142999924719
2847,733,2.2636399,0.0145452,261867.702052000007825,3888591.250142999924719
2848,735,3.8164501,0.0017281,261917.702052000007825,3888591.250142999924719
2849,740,3.7189901,0.0005760,261967.702052000007825,3888591.250142999924719
2850,742,1.7302400,0.0021602,262017.702052000007825,3888591.250142999924719
2851,741,2.0649300,0.0089287,262067.702052000007825,3888591.250142999924719
2852,744,4.0698099,0.0018721,262117.702052000007825,3888591.250142999924719
2853,747,5.2443600,0.0005760,262167.702051999978721,3888591.250142999924719
2854,752,6.7030301,0.0014401,262217.702051999978721,3888591.250142999924719
2855,757,9.0596704,0.0244820,262267.702051999978721,3888591.250142999924719
2856,764,9.7315998,0.0334107,262317.702051999978721,3888591.250142999924719
2857,766,8.9959202,0.0486759,262367.702051999978721,3888591.250142999924719
2858,770,7.8736701,0.0383071,262417.702051999978721,3888591.250142999924719
2859,764,7.5834899,0.0259221,262467.702051999978721,3888591.250142999924719
2860,763,5.0188899,0.0020162,262517.702051999978721,3888591.250142999924719
2861,765,5.3020701,0.0188655,262567.702051999978721,3888591.250142999924719
2862,767,5.2520900,0.0059045,262617.702051999978721,3888591.250142999924719
2863,768,4.5202298,0.0046084,262667.702051999978721,3888591.250142999924719
2864,769,3.1610501,0.0237619,262717.702051999978721,3888591.250142999924719
2865,769,2.4378099,0.0704216,262767.702051999978721,3888591.250142999924719
2866,769,5.4193401,0.0087847,262817.702051999978721,3888591.250142999924719
2867,777,10.5148001,0.0135371,262867.702051999978721,3888591.250142999924719
2868,678,2.3610301,0.0012961,259917.702052000007825,3888541.250142999924719
2869,680,1.0127500,0.0021602,259967.702052000007825,3888541.250142999924719
2870,681,0.8351630,0.0234739,260017.702052000007825,3888541.250142999924719
2871,682,1.6327400,0.0609169,260067.702052000007825,3888541.250142999924719
2872,684,3.0086701,0.0459397,260117.702052000007825,3888541.250142999924719
2873,687,2.8766601,0.0829506,260167.702052000007825,3888541.250142999924719
2874,688,1.5423599,0.0794943,260217.702052000007825,3888541.250142999924719
2875,688,2.1139500,0.1298980,260267.702052000007825,3888541.250142999924719
2876,691,3.1415999,0.0737339,260317.702052000007825,3888541.250142999924719
2877,694,3.7788501,0.0574606,260367.702052000007825,3888541.250142999924719
2878,698,2.6315701,0.0417633,260417.702052000007825,3888541.250142999924719
2879,695,2.0248699,0.0573166,260467.702052000007825,3888541.250142999924719
2880,696,2.8192101,0.0492519,260517.702052000007825,3888541.250142999924719
2881,699,3.6019199,0.0338427,260567.702052000007825,3888541.250142999924719
2882,704,2.4711599,0.0087847,260617.702052000007825,3888541.250142999924719
2883,705,0.8102310,0.0286583,260667.702052000007825,3888541.250142999924719
2884,703,0.4529530,0.0060485,260717.702052000007825,3888541.250142999924719
2885,703,1.4321001,0.0200176,260767.702052000007825,3888541.250142999924719
2886,705,2.7006299,0.0299544,260817.702052000007825,3888541.250142999924719
2887,708,2.8408899,0.0174254,260867.702052000007825,3888541.250142999924719
2888,709,2.7531400,0.0151212,260917.702052000007825,3888541.250142999924719
2889,711,2.1139500,0.0120970,260967.702052000007825,3888541.250142999924719
2890,711,1.8337300,0.0128170,261017.702052000007825,3888541.250142999924719
2891,713,2.2636399,0.0109449,261067.702052000007825,3888541.250142999924719
2892,713,2.7157400,0.0155532,261117.702052000007825,3888541.250142999924719
2893,714,2.3084199,0.0025922,261167.702052000007825,3888541.250142999924719
2894,711,0.9058500,0.0236179,261217.702052000007825,3888541.250142999924719
2895,714,2.5765700,0.0561645,261267.702052000007825,3888541.250142999924719
2896,716,3.1610501,0.0375870,261317.702052000007825,3888541.250142999924719
2897,719,1.9210401,0.0205936,261367.702052000007825,3888541.250142999924719
2898,719,2.0248699,0.0053284,261417.702052000007825,3888541.250142999924719
2899,717,1.4604501,0.0172814,261467.702052000007825,3888541.250142999924719
2900,720,2.6393399,0.0400352,261517.702052000007825,3888541.250142999924719
2901,722,1.1810200,0.0459397,261567.702052000007825,3888541.250142999924719
2902,722,0.9058500,0.0682615,261617.702052000007825,3888541.250142999924719
2903,723,2.7232599,0.0244820,261667.702052000007825,3888541.250142999924719
2904,727,3.2939899,0.0601968,261717.702052000007825,3888541.250142999924719
2905,729,2.0846801,0.0456516,261767.702052000007825,3888541.250142999924719
2906,730,2.4461901,0.0381630,261817.702052000007825,3888541.250142999924719
2907,733,2.4711599,0.0383071,261867.702052000007825,3888541.250142999924719
2908,735,2.9882200,0.0200176,261917.702052000007825,3888541.250142999924719
2909,738,3.2628300,0.0056165,261967.702052000007825,3888541.250142999924719
2910,739,2.7157400,0.0005760,262017.702052000007825,3888541.250142999924719
2911,740,3.2439899,0.0020162,262067.702052000007825,3888541.250142999924719
2912,744,3.9837601,0.0093608,262117.702052000007825,3888541.250142999924719
2913,746,3.7189901,0.0136811,262167.702051999978721,3888541.250142999924719
2914,749,4.5202298,0.0061925,262217.702051999978721,3888541.250142999924719
2915,752,6.4579501,0.0093608,262267.702051999978721,3888541.250142999924719
2916,757,7.4769902,0.0488199,262317.702051999978721,3888541.250142999924719
2917,761,7.0769000,0.0616369,262367.702051999978721,3888541.250142999924719
2918,763,6.9362502,0.0341307,262417.702051999978721,3888541.250142999924719
2919,759,6.1472502,0.0115209,262467.702051999978721,3888541.250142999924719
2920,758,4.1687398,0.0076326,262517.702051999978721,3888541.250142999924719
2921,761,3.9270599,0.0004320,262567.702051999978721,3888541.250142999924719
2922,762,3.9735100,0.0083527,262617.702051999978721,3888541.250142999924719
2923,765,3.8430800,0.0345628,262667.702051999978721,3888541.250142999924719
2924,767,2.1139500,0.0524202,262717.702051999978721,3888541.250142999924719
2925,767,1.8337300,0.0064805,262767.702051999978721,3888541.250142999924719
2926,768,7.0769000,0.0034563,262817.702051999978721,3888541.250142999924719
2927,779,11.0059004,0.0002880,262867.702051999978721,3888541.250142999924719
2928,683,1.6699700,0.0002880,260067.702052000007825,3888491.250142999924719
2929,684,2.7157400,0.0263541,260117.702052000007825,3888491.250142999924719
2930,688,3.9888699,0.0479558,260167.702052000007825,3888491.250142999924719
2931,692,2.4378099,0.0407553,260217.702052000007825,3888491.250142999924719
2932,691,1.9103400,0.0478118,260267.702052000007825,3888491.250142999924719
2933,692,2.3696799,0.0270742,260317.702052000007825,3888491.250142999924719
2934,694,3.6019199,0.0272182,260367.702052000007825,3888491.250142999924719
2935,698,1.3586299,0.0339867,260417.702052000007825,3888491.250142999924719
2936,697,1.0328000,0.0185775,260467.702052000007825,3888491.250142999924719
2937,697,2.5606401,0.0423394,260517.702052000007825,3888491.250142999924719
2938,701,2.0045300,0.0299544,260567.702052000007825,3888491.250142999924719
2939,700,2.4461901,0.0257781,260617.702052000007825,3888491.250142999924719
2940,702,3.0957301,0.0272182,260667.702052000007825,3888491.250142999924719
2941,704,1.2152400,0.0120970,260717.702052000007825,3888491.250142999924719
2942,704,0.6076910,0.0136811,260767.702052000007825,3888491.250142999924719
2943,705,2.0349600,0.0285143,260817.702052000007825,3888491.250142999924719
2944,706,2.7531400,0.0224658,260867.702052000007825,3888491.250142999924719
2945,706,2.8979001,0.0372990,260917.702052000007825,3888491.250142999924719
2946,708,2.6393399,0.0192975,260967.702052000007825,3888491.250142999924719
2947,709,2.0349600,0.0300984,261017.702052000007825,3888491.250142999924719
2948,710,1.6699700,0.0195856,261067.702052000007825,3888491.250142999924719
2949,710,1.4177099,0.0650932,261117.702052000007825,3888491.250142999924719
2950,711,1.0127500,0.0990799,261167.702052000007825,3888491.250142999924719
2951,713,1.6327400,0.0796384,261217.702052000007825,3888491.250142999924719
2952,715,2.2636399,0.0661013,261267.702052000007825,3888491.250142999924719
2953,717,2.7232599,0.0338427,261317.702052000007825,3888491.250142999924719
2954,720,1.4321001,0.0390271,261367.702052000007825,3888491.250142999924719
2955,719,1.3586299,0.0388831,261417.702052000007825,3888491.250142999924719
2956,716,1.6327400,0.0083527,261467.702052000007825,3888491.250142999924719
2957,720,3.3917401,0.0168493,261517.702052000007825,3888491.250142999924719
2958,722,2.0248699,0.0152652,261567.702052000007825,3888491.250142999924719
2959,723,1.5423599,0.0269301,261617.702052000007825,3888491.250142999924719
2960,723,3.0086701,0.0270742,261667.702052000007825,3888491.250142999924719
2961,728,2.8119500,0.0252020,261717.702052000007825,3888491.250142999924719
2962,728,1.2968700,0.0043203,261767.702052000007825,3888491.250142999924719
2963,730,2.8766601,0.0046084,261817.702052000007825,3888491.250142999924719
2964,733,2.4711599,0.0005760,261867.702052000007825,3888491.250142999924719
2965,734,1.8669500,0.0053284,261917.702052000007825,3888491.250142999924719
2966,736,1.8669500,0.0236179,261967.702052000007825,3888491.250142999924719
2967,737,1.6327400,0.0113769,262017.702052000007825,3888491.250142999924719
2968,737,3.0824900,0.0129610,262067.702052000007825,3888491.250142999924719
2969,742,4.1638498,0.0099368,262117.702052000007825,3888491.250142999924719
2970,745,3.3493299,0.0221778,262167.702051999978721,3888491.250142999924719
2971,748,2.8979001,0.0231859,262217.702051999978721,3888491.250142999924719
2972,749,4.0647998,0.0270742,262267.702051999978721,3888491.250142999924719
2973,753,5.4677501,0.0132491,262317.702051999978721,3888491.250142999924719
2974,756,4.7570000,0.0239059,262367.702051999978721,3888491.250142999924719
2975,756,3.6469700,0.0289463,262417.702051999978721,3888491.250142999924719
2976,754,2.3084199,0.0118089,262467.702051999978721,3888491.250142999924719
2977,757,2.8979001,0.0240499,262517.702051999978721,3888491.250142999924719
2978,760,2.0846801,0.0269301,262567.702051999978721,3888491.250142999924719
2979,760,2.1900699,0.0581806,262617.702051999978721,3888491.250142999924719
2980,763,4.3269701,0.0348508,262667.702051999978721,3888491.250142999924719
2981,767,5.5450401,0.0156973,262717.702051999978721,3888491.250142999924719
2982,771,8.2067299,0.0159853,262767.702051999978721,3888491.250142999924719
2983,775,11.2615995,0.0208817,262817.702051999978721,3888491.250142999924719
2984,784,9.8784704,0.0001440,262867.702051999978721,3888491.250142999924719
2985,692,0.4051360,0.0056165,260267.702052000007825,3888441.250142999924719
2986,692,2.0248699,0.0034563,260317.702052000007825,3888441.250142999924719
2987,695,3.3187001,0.0216017,260367.702052000007825,3888441.250142999924719
2988,698,1.1457601,0.0181454,260417.702052000007825,3888441.250142999924719
2989,697,0.2025700,0.0390271,260467.702052000007825,3888441.250142999924719
2990,698,1.9103400,0.0253460,260517.702052000007825,3888441.250142999924719
2991,701,1.3586299,0.0217457,260567.702052000007825,3888441.250142999924719
2992,698,1.9103400,0.0164173,260617.702052000007825,3888441.250142999924719
2993,699,3.2939899,0.0188655,260667.702052000007825,3888441.250142999924719
2994,703,2.5606401,0.0226098,260717.702052000007825,3888441.250142999924719
2995,703,0.4529530,0.0506920,260767.702052000007825,3888441.250142999924719
2996,702,0.8351630,0.1212580,260817.702052000007825,3888441.250142999924719
2997,703,1.4744101,0.1614370,260867.702052000007825,3888441.250142999924719
2998,705,1.9210401,0.1216900,260917.702052000007825,3888441.250142999924719
2999,707,2.3696799,0.1503480,260967.702052000007825,3888441.250142999924719
3000,709,1.8337300,0.1198180,261017.702052000007825,3888441.250142999924719
3001,710,1.2320000,0.1064240,261067.702052000007825,3888441.250142999924719
3002,711,2.0649300,0.0973518,261117.702052000007825,3888441.250142999924719
3003,714,2.2363400,0.0105128,261167.702052000007825,3888441.250142999924719
3004,714,1.4177099,0.0162733,261217.702052000007825,3888441.250142999924719
3005,715,1.2968700,0.0079206,261267.702052000007825,3888441.250142999924719
3006,716,2.2636399,0.0007201,261317.702052000007825,3888441.250142999924719
3007,719,1.8669500,0.0004320,261367.702052000007825,3888441.250142999924719
3008,719,0.8102310,0.0046084,261417.702052000007825,3888441.250142999924719
3009,720,3.0625401,0.0004320,261467.702052000007825,3888441.250142999924719
3010,723,3.0357201,0.0011521,261517.702052000007825,3888441.250142999924719
3011,724,1.8225300,0.0012961,261567.702052000007825,3888441.250142999924719
3012,725,1.4744101,0.0007201,261617.702052000007825,3888441.250142999924719
3013,725,2.3696799,0.0028802,261667.702052000007825,3888441.250142999924719
3014,729,1.8669500,0.0004320,261717.702052000007825,3888441.250142999924719
3015,728,1.2968700,0.0067685,261767.702052000007825,3888441.250142999924719
3016,731,3.4454999,0.0074886,261817.702052000007825,3888441.250142999924719
3017,734,2.7157400,0.0017281,261867.702052000007825,3888441.250142999924719
3018,735,1.4321001,0.0040323,261917.702052000007825,3888441.250142999924719
3019,736,0.9058500,0.0021602,261967.702052000007825,3888441.250142999924719
3020,736,1.8112500,0.0033123,262017.702052000007825,3888441.250142999924719
3021,739,2.8979001,0.0028802,262067.702052000007825,3888441.250142999924719
3022,741,3.1480999,0.0005760,262117.702052000007825,3888441.250142999924719
3023,745,3.0824900,0.0036003,262167.702051999978721,3888441.250142999924719
3024,746,2.4628699,0.0060485,262217.702051999978721,3888441.250142999924719
3025,748,2.8624101,0.0004320,262267.702051999978721,3888441.250142999924719
3026,750,4.2844000,0.0018721,262317.702051999978721,3888441.250142999924719
3027,754,3.3493299,0.0138251,262367.702051999978721,3888441.250142999924719
3028,756,0.2864770,0.0007201,262417.702051999978721,3888441.250142999924719
3029,755,0.5729390,0.0308185,262467.702051999978721,3888441.250142999924719
3030,757,3.2939899,0.0103688,262517.702051999978721,3888441.250142999924719
3031,760,4.4154601,0.0267861,262567.702051999978721,3888441.250142999924719
3032,761,7.1559701,0.0240499,262617.702051999978721,3888441.250142999924719
3033,765,9.6028900,0.0313945,262667.702051999978721,3888441.250142999924719
3034,772,10.5093002,0.0820866,262717.702051999978721,3888441.250142999924719
3035,779,10.3150997,0.2282580,262767.702051999978721,3888441.250142999924719
3036,787,7.6754098,0.1502040,262817.702051999978721,3888441.250142999924719
3037,697,0.7303410,0.0000000,260417.702052000007825,3888391.250142999924719
3038,697,1.4321001,0.0033123,260467.702052000007825,3888391.250142999924719
3039,697,2.0248699,0.0095048,260517.702052000007825,3888391.250142999924719
3040,698,1.0127500,0.0977838,260567.702052000007825,3888391.250142999924719
3041,697,0.9058500,0.1237060,260617.702052000007825,3888391.250142999924719
3042,698,2.7531400,0.1242820,260667.702052000007825,3888391.250142999924719
3043,702,2.8119500,0.1219780,260717.702052000007825,3888391.250142999924719
3044,704,2.0349600,0.0995119,260767.702052000007825,3888391.250142999924719
3045,706,2.1807001,0.0603408,260817.702052000007825,3888391.250142999924719
3046,707,1.8669500,0.0364349,260867.702052000007825,3888391.250142999924719
3047,708,2.0649300,0.0250580,260917.702052000007825,3888391.250142999924719
3048,709,2.3696799,0.0177134,260967.702052000007825,3888391.250142999924719
3049,712,1.6699700,0.0181454,261017.702052000007825,3888391.250142999924719
3050,711,1.0328000,0.0172814,261067.702052000007825,3888391.250142999924719
3051,712,1.8112500,0.0211697,261117.702052000007825,3888391.250142999924719
3052,714,1.7420501,0.0152652,261167.702052000007825,3888391.250142999924719
3053,715,0.8351630,0.0001440,261217.702052000007825,3888391.250142999924719
3054,715,1.0328000,0.0021602,261267.702052000007825,3888391.250142999924719
3055,716,1.4604501,0.0001440,261317.702052000007825,3888391.250142999924719
3056,717,1.7183599,0.0004320,261367.702052000007825,3888391.250142999924719
3057,719,2.6393399,0.0012961,261417.702052000007825,3888391.250142999924719
3058,723,2.7531400,0.0033123,261467.702052000007825,3888391.250142999924719
3059,723,1.4177099,0.0014401,261517.702052000007825,3888391.250142999924719
3060,724,0.9058500,0.0024482,261567.702052000007825,3888391.250142999924719
3061,725,1.0127500,0.0031682,261617.702052000007825,3888391.250142999924719
3062,726,1.9103400,0.0064805,261667.702052000007825,3888391.250142999924719
3063,727,2.1139500,0.0005760,261717.702052000007825,3888391.250142999924719
3064,728,2.4294000,0.0053284,261767.702052000007825,3888391.250142999924719
3065,730,3.8377700,0.0005760,261817.702052000007825,3888391.250142999924719
3066,735,2.6315701,0.0020162,261867.702052000007825,3888391.250142999924719
3067,736,0.6405600,0.0040323,261917.702052000007825,3888391.250142999924719
3068,736,1.2809600,0.0033123,261967.702052000007825,3888391.250142999924719
3069,737,2.9468801,0.0080646,262017.702052000007825,3888391.250142999924719
3070,741,2.7006299,0.0012961,262067.702052000007825,3888391.250142999924719
3071,741,1.8112500,0.0004320,262117.702052000007825,3888391.250142999924719
3072,743,2.1900699,0.0007201,262167.702051999978721,3888391.250142999924719
3073,745,2.2636399,0.0005760,262217.702051999978721,3888391.250142999924719
3074,747,1.8669500,0.0004320,262267.702051999978721,3888391.250142999924719
3075,748,3.9735100,0.0004320,262317.702051999978721,3888391.250142999924719
3076,755,4.5202298,0.0054724,262367.702051999978721,3888391.250142999924719
3077,755,2.0649300,0.0335547,262417.702051999978721,3888391.250142999924719
3078,755,1.0907500,0.0030242,262467.702051999978721,3888391.250142999924719
3079,756,4.3737702,0.0033123,262517.702051999978721,3888391.250142999924719
3080,762,9.2716503,0.0277942,262567.702051999978721,3888391.250142999924719
3081,772,10.8249998,0.0895751,262617.702051999978721,3888391.250142999924719
3082,778,9.0245600,0.1641730,262667.702051999978721,3888391.250142999924719
3083,781,6.0545001,0.1998880,262717.702051999978721,3888391.250142999924719
3084,787,3.8642499,0.0639411,262767.702051999978721,3888391.250142999924719
3085,787,3.9837601,0.0270742,262817.702051999978721,3888391.250142999924719
3086,701,2.2636399,0.0247700,260617.702052000007825,3888341.250142999924719
3087,702,2.4294000,0.0453636,260667.702052000007825,3888341.250142999924719
3088,703,2.3696799,0.0247700,260717.702052000007825,3888341.250142999924719
3089,705,2.0248699,0.0256340,260767.702052000007825,3888341.250142999924719
3090,707,0.6405600,0.0351388,260817.702052000007825,3888341.250142999924719
3091,705,0.8351630,0.0131050,260867.702052000007825,3888341.250142999924719
3092,707,1.8669500,0.0152652,260917.702052000007825,3888341.250142999924719
3093,709,1.6327400,0.0309625,260967.702052000007825,3888341.250142999924719
3094,710,1.6327400,0.0407553,261017.702052000007825,3888341.250142999924719
3095,712,1.2152400,0.0172814,261067.702052000007825,3888341.250142999924719
3096,712,1.5423599,0.0205936,261117.702052000007825,3888341.250142999924719
3097,714,1.9103400,0.0112329,261167.702052000007825,3888341.250142999924719
3098,715,1.2968700,0.0155532,261217.702052000007825,3888341.250142999924719
3099,716,1.4321001,0.0034563,261267.702052000007825,3888341.250142999924719
3100,717,1.6201400,0.0014401,261317.702052000007825,3888341.250142999924719
3101,718,1.8669500,0.0002880,261367.702052000007825,3888341.250142999924719
3102,720,3.0891199,0.0005760,261417.702052000007825,3888341.250142999924719
3103,723,2.8119500,0.0073446,261467.702052000007825,3888341.250142999924719
3104,725,0.8351630,0.0076326,261517.702052000007825,3888341.250142999924719
3105,724,0.2025700,0.0164173,261567.702052000007825,3888341.250142999924719
3106,725,1.4321001,0.0145452,261617.702052000007825,3888341.250142999924719
3107,726,2.7157400,0.0092167,261667.702052000007825,3888341.250142999924719
3108,730,2.8979001,0.0034563,261717.702052000007825,3888341.250142999924719
3109,732,2.4378099,0.0066245,261767.702052000007825,3888341.250142999924719
3110,734,2.7157400,0.0036003,261817.702052000007825,3888341.250142999924719
3111,736,1.4604501,0.0002880,261867.702052000007825,3888341.250142999924719
3112,735,0.8102310,0.0015841,261917.702052000007825,3888341.250142999924719
3113,736,2.6393399,0.0014401,261967.702052000007825,3888341.250142999924719
3114,740,3.0086701,0.0008641,262017.702052000007825,3888341.250142999924719
3115,741,1.7302400,0.0005760,262067.702052000007825,3888341.250142999924719
3116,743,1.1810200,0.0005760,262117.702052000007825,3888341.250142999924719
3117,743,1.4321001,0.0008641,262167.702051999978721,3888341.250142999924719
3118,745,2.1900699,0.0089287,262217.702051999978721,3888341.250142999924719
3119,747,1.2809600,0.0123850,262267.702051999978721,3888341.250142999924719
3120,746,2.5606401,0.0015841,262317.702051999978721,3888341.250142999924719
3121,749,4.0295501,0.0149772,262367.702051999978721,3888341.250142999924719
3122,752,3.0086701,0.0149772,262417.702051999978721,3888341.250142999924719
3123,756,2.6393399,0.0018721,262467.702051999978721,3888341.250142999924719
3124,756,7.4528098,0.0172814,262517.702051999978721,3888341.250142999924719
3125,767,11.0341997,0.0568845,262567.702051999978721,3888341.250142999924719
3126,778,6.1010599,0.0908713,262617.702051999978721,3888341.250142999924719
3127,781,3.4395700,0.0535723,262667.702051999978721,3888341.250142999924719
3128,779,6.3349199,0.0364349,262717.702051999978721,3888341.250142999924719
3129,779,7.2091198,0.0528522,262767.702051999978721,3888341.250142999924719
3130,779,4.5605602,0.0050404,262817.702051999978721,3888341.250142999924719
3131,705,1.2968700,0.0025922,260767.702052000007825,3888291.250142999924719
3132,705,0.6076910,0.0087847,260817.702052000007825,3888291.250142999924719
3133,706,1.2968700,0.0407553,260867.702052000007825,3888291.250142999924719
3134,708,1.9103400,0.0871270,260917.702052000007825,3888291.250142999924719
3135,709,0.6405600,0.0699896,260967.702052000007825,3888291.250142999924719
3136,709,1.5423599,0.0689815,261017.702052000007825,3888291.250142999924719
3137,710,2.2271600,0.0220338,261067.702052000007825,3888291.250142999924719
3138,711,2.0846801,0.0090727,261117.702052000007825,3888291.250142999924719
3139,713,2.0045300,0.0177134,261167.702052000007825,3888291.250142999924719
3140,715,1.8669500,0.0197296,261217.702052000007825,3888291.250142999924719
3141,717,1.6327400,0.0027362,261267.702052000007825,3888291.250142999924719
3142,718,1.2809600,0.0290903,261317.702052000007825,3888291.250142999924719
