FID,Elevat,Slope,ShrubCov,x_wgs,y_wgs
3998,736,1.2909200,0.0024751,261912.702052000007825,3888774.850140000227839
3999,737,2.0406101,0.0002250,261952.702052000007825,3888774.850140000227839
4000,739,3.4399400,0.0013500,261992.702052000007825,3888774.850140000227839
4001,742,5.2542601,0.0051751,262032.702052000007825,3888774.850140000227839
4002,747,5.1135702,0.0220505,262072.702052000007825,3888774.850140000227839
4003,750,5.3261600,0.0432009,262112.702052000007825,3888774.850140000227839
4004,754,5.9810100,0.0751516,262152.702051999978721,3888774.850140000227839
4005,757,5.6437101,0.0954020,262192.702051999978721,3888774.850140000227839
4006,761,7.3205500,0.0272256,262232.702051999978721,3888774.850140000227839
4007,768,9.9262505,0.0477010,262272.702051999978721,3888774.850140000227839
4008,776,11.5150003,0.0573762,262312.702051999978721,3888774.850140000227839
4009,785,12.6068001,0.0398258,262352.702051999978721,3888774.850140000227839
4010,794,11.3662996,0.0240755,262392.702051999978721,3888774.850140000227839
4011,801,5.7547402,0.0159753,262432.702051999978721,3888774.850140000227839
4012,798,10.9400997,0.0524261,262472.702051999978721,3888774.850140000227839
4013,791,13.1714001,0.0567012,262512.702051999978721,3888774.850140000227839
4014,787,11.4169998,0.0303756,262552.702051999978721,3888774.850140000227839
4015,785,9.7666397,0.0488260,262592.702051999978721,3888774.850140000227839
4016,786,8.7075796,0.0472510,262632.702051999978721,3888774.850140000227839
4017,785,8.2938099,0.0499511,262672.702051999978721,3888774.850140000227839
4018,780,6.5548201,0.0045001,262712.702051999978721,3888774.850140000227839
4019,778,3.4399400,0.0533261,262752.702051999978721,3888774.850140000227839
4020,778,3.4026401,0.0101252,262792.702051999978721,3888774.850140000227839
4021,779,4.6450801,0.0173254,262832.702051999978721,3888774.850140000227839
4022,780,4.4707198,0.0022500,262872.702051999978721,3888774.850140000227839
4023,675,2.0248699,0.0087752,259352.702052000007825,3888734.850140000227839
4024,674,1.2658600,0.0096752,259392.702052000007825,3888734.850140000227839
4025,673,0.5064150,0.0164253,259432.702052000007825,3888734.850140000227839
4026,674,1.2658600,0.0029251,259472.702052000007825,3888734.850140000227839
4027,675,1.1322600,0.0078752,259512.702052000007825,3888734.850140000227839
4028,675,1.4761500,0.0036001,259552.702052000007825,3888734.850140000227839
4029,676,1.2658600,0.0456760,259592.702052000007825,3888734.850140000227839
4030,677,0.9128990,0.0243005,259632.702052000007825,3888734.850140000227839
4031,678,3.2392700,0.0171004,259672.702052000007825,3888734.850140000227839
4032,682,3.5763299,0.0288006,259712.702052000007825,3888734.850140000227839
4033,683,0.3580940,0.0108002,259752.702052000007825,3888734.850140000227839
4034,681,0.5661850,0.0074252,259792.702052000007825,3888734.850140000227839
4035,684,1.7899100,0.0045001,259832.702052000007825,3888734.850140000227839
4036,684,1.6209300,0.0072001,259872.702052000007825,3888734.850140000227839
4037,686,1.6010500,0.0029251,259912.702052000007825,3888734.850140000227839
4038,686,1.0439100,0.0009000,259952.702052000007825,3888734.850140000227839
4039,685,0.5661850,0.0058501,259992.702052000007825,3888734.850140000227839
4040,687,2.7946200,0.0054001,260032.702052000007825,3888734.850140000227839
4041,689,3.0566900,0.0009000,260072.702052000007825,3888734.850140000227839
4042,689,3.2392700,0.0247505,260112.702052000007825,3888734.850140000227839
4043,688,3.0462301,0.0362258,260152.702052000007825,3888734.850140000227839
4044,688,3.1289699,0.0668264,260192.702052000007825,3888734.850140000227839
4045,689,3.2978599,0.0650264,260232.702052000007825,3888734.850140000227839
4046,691,3.5494800,0.1651540,260272.702052000007825,3888734.850140000227839
4047,693,3.3267701,0.0693015,260312.702052000007825,3888734.850140000227839
4048,694,2.4923000,0.0724515,260352.702052000007825,3888734.850140000227839
4049,694,2.3332300,0.0222755,260392.702052000007825,3888734.850140000227839
4050,696,2.5805399,0.0308257,260432.702052000007825,3888734.850140000227839
4051,698,2.3874300,0.0501761,260472.702052000007825,3888734.850140000227839
4052,699,2.1475899,0.0549012,260512.702052000007825,3888734.850140000227839
4053,701,1.1322600,0.0191254,260552.702052000007825,3888734.850140000227839
4054,701,0.7595970,0.0123753,260592.702052000007825,3888734.850140000227839
4055,701,2.3332300,0.0101252,260632.702052000007825,3888734.850140000227839
4056,704,2.7368400,0.0175504,260672.702052000007825,3888734.850140000227839
4057,705,2.8287201,0.0432009,260712.702052000007825,3888734.850140000227839
4058,707,3.0462301,0.0488260,260752.702052000007825,3888734.850140000227839
4059,708,2.2917299,0.0490510,260792.702052000007825,3888734.850140000227839
4060,709,2.2777200,0.0265506,260832.702052000007825,3888734.850140000227839
4061,710,2.0406101,0.0198004,260872.702052000007825,3888734.850140000227839
4062,711,2.0871301,0.0137253,260912.702052000007825,3888734.850140000227839
4063,713,2.2636399,0.0504011,260952.702052000007825,3888734.850140000227839
4064,714,2.3332300,0.0459010,260992.702052000007825,3888734.850140000227839
4065,716,2.3332300,0.0443259,261032.702052000007825,3888734.850140000227839
4066,717,2.3874300,0.0249755,261072.702052000007825,3888734.850140000227839
4067,719,2.8846400,0.0184504,261112.702052000007825,3888734.850140000227839
4068,721,1.3633400,0.0177754,261152.702052000007825,3888734.850140000227839
4069,721,1.6209300,0.0000000,261192.702052000007825,3888734.850140000227839
4070,721,2.4007900,0.0047251,261232.702052000007825,3888734.850140000227839
4071,722,2.7831600,0.0047251,261272.702052000007825,3888734.850140000227839
4072,724,3.2978599,0.0191254,261312.702052000007825,3888734.850140000227839
4073,726,3.0775199,0.0722265,261352.702052000007825,3888734.850140000227839
4074,727,2.5805399,0.0825768,261392.702052000007825,3888734.850140000227839
4075,728,1.6981100,0.0609763,261432.702052000007825,3888734.850140000227839
4076,727,1.8253300,0.0254255,261472.702052000007825,3888734.850140000227839
4077,728,3.2881701,0.0249755,261512.702052000007825,3888734.850140000227839
4078,731,2.5431001,0.0166504,261552.702052000007825,3888734.850140000227839
4079,731,1.7899100,0.0229505,261592.702052000007825,3888734.850140000227839
4080,733,2.7251401,0.0020250,261632.702052000007825,3888734.850140000227839
4081,735,2.3332300,0.0105752,261672.702052000007825,3888734.850140000227839
4082,735,3.1695199,0.0000000,261712.702052000007825,3888734.850140000227839
4083,736,3.7588899,0.0339757,261752.702052000007825,3888734.850140000227839
4084,734,3.2194901,0.0258755,261792.702052000007825,3888734.850140000227839
4085,736,2.0406101,0.0164253,261832.702052000007825,3888734.850140000227839
4086,736,0.9128990,0.0013500,261872.702052000007825,3888734.850140000227839
4087,737,1.8427900,0.0063001,261912.702052000007825,3888734.850140000227839
4088,738,3.0775199,0.0000000,261952.702052000007825,3888734.850140000227839
4089,740,3.1289699,0.0011250,261992.702052000007825,3888734.850140000227839
4090,742,3.5941300,0.0049501,262032.702052000007825,3888734.850140000227839
4091,746,4.9624200,0.0189004,262072.702052000007825,3888734.850140000227839
4092,748,6.0649199,0.0209254,262112.702052000007825,3888734.850140000227839
4093,753,6.0960798,0.0281256,262152.702051999978721,3888734.850140000227839
4094,756,6.2292600,0.0096752,262192.702051999978721,3888734.850140000227839
4095,762,8.4020500,0.0292506,262232.702051999978721,3888734.850140000227839
4096,768,9.6041803,0.0697515,262272.702051999978721,3888734.850140000227839
4097,774,10.5181999,0.1134020,262312.702051999978721,3888734.850140000227839
4098,782,11.6485996,0.0778517,262352.702051999978721,3888734.850140000227839
4099,791,10.4597998,0.0294756,262392.702051999978721,3888734.850140000227839
4100,796,9.6362696,0.0218255,262432.702051999978721,3888734.850140000227839
4101,789,14.0719995,0.0477010,262472.702051999978721,3888734.850140000227839
4102,783,13.0368004,0.0400508,262512.702051999978721,3888734.850140000227839
4103,779,10.4157000,0.0387008,262552.702051999978721,3888734.850140000227839
4104,778,8.5599003,0.0497261,262592.702051999978721,3888734.850140000227839
4105,780,7.2038898,0.0387008,262632.702051999978721,3888734.850140000227839
4106,779,5.7657199,0.0499511,262672.702051999978721,3888734.850140000227839
4107,777,3.8675399,0.0177754,262712.702051999978721,3888734.850140000227839
4108,777,2.8287201,0.0342007,262752.702051999978721,3888734.850140000227839
4109,775,3.3932500,0.0031501,262792.702051999978721,3888734.850140000227839
4110,775,3.8675399,0.0103502,262832.702051999978721,3888734.850140000227839
4111,777,2.5304899,0.0128253,262872.702051999978721,3888734.850140000227839
4112,673,1.2909200,0.0000000,259472.702052000007825,3888694.850140000227839
4113,674,1.3633400,0.0033751,259512.702052000007825,3888694.850140000227839
4114,675,1.7899100,0.0265506,259552.702052000007825,3888694.850140000227839
4115,677,1.4761500,0.0380258,259592.702052000007825,3888694.850140000227839
4116,677,0.3580940,0.0301506,259632.702052000007825,3888694.850140000227839
4117,677,2.9503500,0.0312757,259672.702052000007825,3888694.850140000227839
4118,681,4.0760598,0.0243005,259712.702052000007825,3888694.850140000227839
4119,683,0.8006810,0.0132753,259752.702052000007825,3888694.850140000227839
4120,682,0.5661850,0.0013500,259792.702052000007825,3888694.850140000227839
4121,683,1.8427900,0.0045001,259832.702052000007825,3888694.850140000227839
4122,684,2.0871301,0.0029251,259872.702052000007825,3888694.850140000227839
4123,686,2.1624300,0.0027001,259912.702052000007825,3888694.850140000227839
4124,687,0.5064150,0.0045001,259952.702052000007825,3888694.850140000227839
4125,685,1.0439100,0.0087752,259992.702052000007825,3888694.850140000227839
4126,685,2.3332300,0.0065251,260032.702052000007825,3888694.850140000227839
4127,685,4.1149402,0.0173254,260072.702052000007825,3888694.850140000227839
4128,685,3.9490600,0.0569262,260112.702052000007825,3888694.850140000227839
4129,685,2.2917299,0.0774016,260152.702052000007825,3888694.850140000227839
4130,686,2.3332300,0.0884269,260192.702052000007825,3888694.850140000227839
4131,689,1.6209300,0.1041770,260232.702052000007825,3888694.850140000227839
4132,689,1.8427900,0.0659264,260272.702052000007825,3888694.850140000227839
4133,691,2.5304899,0.0702015,260312.702052000007825,3888694.850140000227839
4134,692,2.4007900,0.0168754,260352.702052000007825,3888694.850140000227839
4135,693,2.5805399,0.0425259,260392.702052000007825,3888694.850140000227839
4136,694,3.2881701,0.0591763,260432.702052000007825,3888694.850140000227839
4137,696,3.8261299,0.0272256,260472.702052000007825,3888694.850140000227839
4138,699,3.0775199,0.0290256,260512.702052000007825,3888694.850140000227839
4139,699,1.6010500,0.0108002,260552.702052000007825,3888694.850140000227839
4140,699,1.5398700,0.0270006,260592.702052000007825,3888694.850140000227839
4141,701,2.8287201,0.0632263,260632.702052000007825,3888694.850140000227839
4142,703,2.1624300,0.0564762,260672.702052000007825,3888694.850140000227839
4143,703,2.0406101,0.0389258,260712.702052000007825,3888694.850140000227839
4144,705,2.8846400,0.0303756,260752.702052000007825,3888694.850140000227839
4145,707,2.0248699,0.0438759,260792.702052000007825,3888694.850140000227839
4146,707,2.3332300,0.0452260,260832.702052000007825,3888694.850140000227839
4147,710,2.1624300,0.0249755,260872.702052000007825,3888694.850140000227839
4148,710,1.8427900,0.0344257,260912.702052000007825,3888694.850140000227839
4149,712,2.7251401,0.0164253,260952.702052000007825,3888694.850140000227839
4150,714,2.8287201,0.0294756,260992.702052000007825,3888694.850140000227839
4151,716,2.6052001,0.0110252,261032.702052000007825,3888694.850140000227839
4152,718,2.7368400,0.0083252,261072.702052000007825,3888694.850140000227839
4153,720,2.5304899,0.0000000,261112.702052000007825,3888694.850140000227839
4154,721,0.7595970,0.0011250,261152.702052000007825,3888694.850140000227839
4155,720,1.0439100,0.0036001,261192.702052000007825,3888694.850140000227839
4156,720,1.6981100,0.0198004,261232.702052000007825,3888694.850140000227839
4157,722,3.0775199,0.0240755,261272.702052000007825,3888694.850140000227839
4158,723,3.5494800,0.0639014,261312.702052000007825,3888694.850140000227839
4159,724,3.0462301,0.0324007,261352.702052000007825,3888694.850140000227839
4160,725,2.7946200,0.0231755,261392.702052000007825,3888694.850140000227839
4161,727,2.2636399,0.0175504,261432.702052000007825,3888694.850140000227839
4162,727,2.1475899,0.0031501,261472.702052000007825,3888694.850140000227839
4163,727,3.1289699,0.0096752,261512.702052000007825,3888694.850140000227839
4164,729,3.9247899,0.0308257,261552.702052000007825,3888694.850140000227839
4165,730,3.8675399,0.0090002,261592.702052000007825,3888694.850140000227839
4166,732,3.6206501,0.0137253,261632.702052000007825,3888694.850140000227839
4167,732,3.2978599,0.0193504,261672.702052000007825,3888694.850140000227839
4168,732,3.4026401,0.0004500,261712.702052000007825,3888694.850140000227839
4169,732,3.4026401,0.0488260,261752.702052000007825,3888694.850140000227839
4170,732,2.9611499,0.0202504,261792.702052000007825,3888694.850140000227839
4171,734,3.0462301,0.0713265,261832.702052000007825,3888694.850140000227839
4172,736,2.2917299,0.0285756,261872.702052000007825,3888694.850140000227839
4173,737,3.0462301,0.0128253,261912.702052000007825,3888694.850140000227839
4174,740,3.6206501,0.0157503,261952.702052000007825,3888694.850140000227839
4175,742,2.0406101,0.0072001,261992.702052000007825,3888694.850140000227839
4176,742,1.1322600,0.0094502,262032.702052000007825,3888694.850140000227839
4177,742,3.6206501,0.0155253,262072.702052000007825,3888694.850140000227839
4178,746,6.3247600,0.0243005,262112.702052000007825,3888694.850140000227839
4179,751,6.4285998,0.0002250,262152.702051999978721,3888694.850140000227839
4180,755,6.6549501,0.0096752,262192.702051999978721,3888694.850140000227839
4181,760,8.8806601,0.0438759,262232.702051999978721,3888694.850140000227839
4182,767,10.2823000,0.0526511,262272.702051999978721,3888694.850140000227839
4183,775,9.8795900,0.0400508,262312.702051999978721,3888694.850140000227839
4184,781,9.2298899,0.0159753,262352.702051999978721,3888694.850140000227839
4185,787,8.9016104,0.0177754,262392.702051999978721,3888694.850140000227839
4186,786,11.7238998,0.0510761,262432.702051999978721,3888694.850140000227839
4187,781,13.8772001,0.0405009,262472.702051999978721,3888694.850140000227839
4188,775,11.2289000,0.0411759,262512.702051999978721,3888694.850140000227839
4189,773,7.5523701,0.0452260,262552.702051999978721,3888694.850140000227839
4190,773,5.8689899,0.0220505,262592.702051999978721,3888694.850140000227839
4191,776,5.1135702,0.0112502,262632.702051999978721,3888694.850140000227839
4192,777,3.7926600,0.0609763,262672.702051999978721,3888694.850140000227839
4193,776,3.3932500,0.0560262,262712.702051999978721,3888694.850140000227839
4194,776,3.4399400,0.0294756,262752.702051999978721,3888694.850140000227839
4195,773,2.6417601,0.0492760,262792.702051999978721,3888694.850140000227839
4196,773,4.1457701,0.0787517,262832.702051999978721,3888694.850140000227839
4197,779,7.8050799,0.0146253,262872.702051999978721,3888694.850140000227839
4198,677,0.3580940,0.0162003,259632.702052000007825,3888654.850140000227839
4199,677,1.9768800,0.0240755,259672.702052000007825,3888654.850140000227839
4200,680,3.5224199,0.0249755,259712.702052000007825,3888654.850140000227839
4201,682,2.1624300,0.0038251,259752.702052000007825,3888654.850140000227839
4202,681,1.7899100,0.0069752,259792.702052000007825,3888654.850140000227839
4203,682,2.3332300,0.0531011,259832.702052000007825,3888654.850140000227839
4204,683,2.8287201,0.0189004,259872.702052000007825,3888654.850140000227839
4205,684,3.2978599,0.0042751,259912.702052000007825,3888654.850140000227839
4206,686,2.1771801,0.0056251,259952.702052000007825,3888654.850140000227839
4207,685,2.2917299,0.0096752,259992.702052000007825,3888654.850140000227839
4208,684,2.5805399,0.0391508,260032.702052000007825,3888654.850140000227839
4209,682,2.1475899,0.0771766,260072.702052000007825,3888654.850140000227839
4210,683,2.2636399,0.0909019,260112.702052000007825,3888654.850140000227839
4211,685,3.9571199,0.0598513,260152.702052000007825,3888654.850140000227839
4212,690,3.0775199,0.0515261,260192.702052000007825,3888654.850140000227839
4213,689,0.5661850,0.0175504,260232.702052000007825,3888654.850140000227839
4214,690,1.0439100,0.0128253,260272.702052000007825,3888654.850140000227839
4215,690,1.5398700,0.0173254,260312.702052000007825,3888654.850140000227839
4216,691,1.5398700,0.0479260,260352.702052000007825,3888654.850140000227839
4217,691,2.0248699,0.0571512,260392.702052000007825,3888654.850140000227839
4218,693,2.5304899,0.0326257,260432.702052000007825,3888654.850140000227839
4219,694,3.8010499,0.0225005,260472.702052000007825,3888654.850140000227839
4220,697,4.1149402,0.0164253,260512.702052000007825,3888654.850140000227839
4221,699,1.9276900,0.0139503,260552.702052000007825,3888654.850140000227839
4222,699,1.8427900,0.0389258,260592.702052000007825,3888654.850140000227839
4223,700,2.7251401,0.0285756,260632.702052000007825,3888654.850140000227839
4224,703,1.6981100,0.0301506,260672.702052000007825,3888654.850140000227839
4225,703,1.4761500,0.0105752,260712.702052000007825,3888654.850140000227839
4226,705,2.1475899,0.0497261,260752.702052000007825,3888654.850140000227839
4227,706,1.4761500,0.0337507,260792.702052000007825,3888654.850140000227839
4228,707,2.5050900,0.0402759,260832.702052000007825,3888654.850140000227839
4229,709,2.6052001,0.0137253,260872.702052000007825,3888654.850140000227839
4230,710,1.2909200,0.0087752,260912.702052000007825,3888654.850140000227839
4231,711,1.6981100,0.0533261,260952.702052000007825,3888654.850140000227839
4232,713,3.0357201,0.0108002,260992.702052000007825,3888654.850140000227839
4233,715,3.8261299,0.0004500,261032.702052000007825,3888654.850140000227839
4234,716,4.2965698,0.0040501,261072.702052000007825,3888654.850140000227839
4235,719,3.8010499,0.0000000,261112.702052000007825,3888654.850140000227839
4236,720,2.8846400,0.0085502,261152.702052000007825,3888654.850140000227839
4237,720,3.1695199,0.0002250,261192.702052000007825,3888654.850140000227839
4238,719,3.5941300,0.0288006,261232.702052000007825,3888654.850140000227839
4239,718,4.0838699,0.0515261,261272.702052000007825,3888654.850140000227839
4240,720,4.2965698,0.0535511,261312.702052000007825,3888654.850140000227839
4241,723,3.2978599,0.0159753,261352.702052000007825,3888654.850140000227839
4242,724,2.6417601,0.0144003,261392.702052000007825,3888654.850140000227839
4243,725,3.7588899,0.0092252,261432.702052000007825,3888654.850140000227839
4244,724,4.6450801,0.0092252,261472.702052000007825,3888654.850140000227839
4245,725,4.7666001,0.0139503,261512.702052000007825,3888654.850140000227839
4246,725,5.0824599,0.0177754,261552.702052000007825,3888654.850140000227839
4247,727,5.5873499,0.0128253,261592.702052000007825,3888654.850140000227839
4248,729,5.2057700,0.0029251,261632.702052000007825,3888654.850140000227839
4249,730,4.2965698,0.0065251,261672.702052000007825,3888654.850140000227839
4250,731,2.9503500,0.0402759,261712.702052000007825,3888654.850140000227839
4251,730,1.6981100,0.0333007,261752.702052000007825,3888654.850140000227839
4252,731,2.1624300,0.0249755,261792.702052000007825,3888654.850140000227839
4253,733,2.4923000,0.0310507,261832.702052000007825,3888654.850140000227839
4254,734,2.4007900,0.0038251,261872.702052000007825,3888654.850140000227839
4255,736,4.2067399,0.0000000,261912.702052000007825,3888654.850140000227839
4256,741,4.1457701,0.0002250,261952.702052000007825,3888654.850140000227839
4257,742,1.2658600,0.0184504,261992.702052000007825,3888654.850140000227839
4258,742,0.0000000,0.0240755,262032.702052000007825,3888654.850140000227839
4259,742,2.1771801,0.0081002,262072.702052000007825,3888654.850140000227839
4260,745,5.6716800,0.0004500,262112.702052000007825,3888654.850140000227839
4261,750,6.0960798,0.0002250,262152.702051999978721,3888654.850140000227839
4262,753,6.3047800,0.0083252,262192.702051999978721,3888654.850140000227839
4263,758,8.9016104,0.0216005,262232.702051999978721,3888654.850140000227839
4264,765,11.5334997,0.0540011,262272.702051999978721,3888654.850140000227839
4265,773,10.9400997,0.0380258,262312.702051999978721,3888654.850140000227839
4266,778,9.6490698,0.0218255,262352.702051999978721,3888654.850140000227839
4267,780,9.4844303,0.0328507,262392.702051999978721,3888654.850140000227839
4268,778,11.3795996,0.0474760,262432.702051999978721,3888654.850140000227839
4269,773,12.4168997,0.0375758,262472.702051999978721,3888654.850140000227839
4270,768,8.9848804,0.0553512,262512.702051999978721,3888654.850140000227839
4271,769,6.1012602,0.0765016,262552.702051999978721,3888654.850140000227839
4272,771,5.2057700,0.0164253,262592.702051999978721,3888654.850140000227839
4273,773,5.1135702,0.0040501,262632.702051999978721,3888654.850140000227839
4274,774,4.8262000,0.0666014,262672.702051999978721,3888654.850140000227839
4275,773,4.3480902,0.0465760,262712.702051999978721,3888654.850140000227839
4276,772,3.2978599,0.0846018,262752.702051999978721,3888654.850140000227839
4277,772,1.7899100,0.0578262,262792.702051999978721,3888654.850140000227839
4278,773,5.7547402,0.0270006,262832.702051999978721,3888654.850140000227839
4279,781,10.2792997,0.0000000,262872.702051999978721,3888654.850140000227839
4280,680,3.8510301,0.0000000,259752.702052000007825,3888614.850140000227839
4281,680,2.8846400,0.0065251,259792.702052000007825,3888614.850140000227839
4282,680,2.8287201,0.0191254,259832.702052000007825,3888614.850140000227839
4283,681,3.1289699,0.0087752,259872.702052000007825,3888614.850140000227839
4284,682,3.3267701,0.0105752,259912.702052000007825,3888614.850140000227839
4285,684,3.0878799,0.0297006,259952.702052000007825,3888614.850140000227839
4286,683,3.0566900,0.0508511,259992.702052000007825,3888614.850140000227839
4287,682,1.8427900,0.0897769,260032.702052000007825,3888614.850140000227839
4288,681,1.2658600,0.0533261,260072.702052000007825,3888614.850140000227839
4289,684,3.8510301,0.0391508,260112.702052000007825,3888614.850140000227839
4290,687,4.0760598,0.0364508,260152.702052000007825,3888614.850140000227839
4291,690,1.3633400,0.0301506,260192.702052000007825,3888614.850140000227839
4292,689,2.0871301,0.0252005,260232.702052000007825,3888614.850140000227839
4293,688,2.0871301,0.0335257,260272.702052000007825,3888614.850140000227839
4294,690,1.9276900,0.1104770,260312.702052000007825,3888614.850140000227839
4295,690,1.1322600,0.0837018,260352.702052000007825,3888614.850140000227839
4296,691,2.0871301,0.0967521,260392.702052000007825,3888614.850140000227839
4297,692,1.5189300,0.0884269,260432.702052000007825,3888614.850140000227839
4298,692,1.9768800,0.0688515,260472.702052000007825,3888614.850140000227839
4299,695,3.7926600,0.0416259,260512.702052000007825,3888614.850140000227839
4300,698,3.5763299,0.0519761,260552.702052000007825,3888614.850140000227839
4301,701,3.4399400,0.0139503,260592.702052000007825,3888614.850140000227839
4302,703,2.7946200,0.0193504,260632.702052000007825,3888614.850140000227839
4303,703,1.2909200,0.0146253,260672.702052000007825,3888614.850140000227839
4304,704,1.0741700,0.0447760,260712.702052000007825,3888614.850140000227839
4305,705,1.8253300,0.0312757,260752.702052000007825,3888614.850140000227839
4306,706,1.6209300,0.0193504,260792.702052000007825,3888614.850140000227839
4307,707,2.8624101,0.0119253,260832.702052000007825,3888614.850140000227839
4308,711,2.8624101,0.0252005,260872.702052000007825,3888614.850140000227839
4309,712,0.7161600,0.0479260,260912.702052000007825,3888614.850140000227839
4310,711,0.5661850,0.0096752,260952.702052000007825,3888614.850140000227839
4311,711,1.2909200,0.0033751,260992.702052000007825,3888614.850140000227839
4312,711,2.7946200,0.0105752,261032.702052000007825,3888614.850140000227839
4313,714,4.0525599,0.0009000,261072.702052000007825,3888614.850140000227839
4314,716,3.8675399,0.0141753,261112.702052000007825,3888614.850140000227839
4315,717,3.7588899,0.0004500,261152.702052000007825,3888614.850140000227839
4316,716,4.2965698,0.0150753,261192.702052000007825,3888614.850140000227839
4317,715,4.1457701,0.0236255,261232.702052000007825,3888614.850140000227839
4318,716,4.1149402,0.0470260,261272.702052000007825,3888614.850140000227839
4319,719,4.6107402,0.0290256,261312.702052000007825,3888614.850140000227839
4320,721,3.8010499,0.0301506,261352.702052000007825,3888614.850140000227839
4321,723,2.7368400,0.0335257,261392.702052000007825,3888614.850140000227839
4322,721,3.5224199,0.0528761,261432.702052000007825,3888614.850140000227839
4323,720,3.5763299,0.0216005,261472.702052000007825,3888614.850140000227839
4324,721,3.6206501,0.0193504,261512.702052000007825,3888614.850140000227839
4325,722,3.6206501,0.0006750,261552.702052000007825,3888614.850140000227839
4326,723,4.5552602,0.0002250,261592.702052000007825,3888614.850140000227839
4327,725,5.2057700,0.0049501,261632.702052000007825,3888614.850140000227839
4328,726,5.0322700,0.0499511,261672.702052000007825,3888614.850140000227839
4329,728,3.8010499,0.0011250,261712.702052000007825,3888614.850140000227839
4330,730,2.0406101,0.0000000,261752.702052000007825,3888614.850140000227839
4331,731,2.1624300,0.0454510,261792.702052000007825,3888614.850140000227839
4332,733,2.4007900,0.0171004,261832.702052000007825,3888614.850140000227839
4333,734,2.4923000,0.0020250,261872.702052000007825,3888614.850140000227839
4334,736,4.0760598,0.0020250,261912.702052000007825,3888614.850140000227839
4335,739,4.4134402,0.0000000,261952.702052000007825,3888614.850140000227839
4336,742,2.2777200,0.0018000,261992.702052000007825,3888614.850140000227839
4337,742,1.2658600,0.0092252,262032.702052000007825,3888614.850140000227839
4338,742,2.1624300,0.0045001,262072.702052000007825,3888614.850140000227839
4339,744,4.6382298,0.0013500,262112.702052000007825,3888614.850140000227839
4340,748,5.4380102,0.0004500,262152.702051999978721,3888614.850140000227839
4341,751,5.5131998,0.0018000,262192.702051999978721,3888614.850140000227839
4342,754,7.2126002,0.0227255,262232.702051999978721,3888614.850140000227839
4343,759,10.6999998,0.0353258,262272.702051999978721,3888614.850140000227839
4344,767,11.0068998,0.0301506,262312.702051999978721,3888614.850140000227839
4345,770,10.1470003,0.0654764,262352.702051999978721,3888614.850140000227839
4346,773,9.1388302,0.0360008,262392.702051999978721,3888614.850140000227839
4347,772,9.5525904,0.0256505,262432.702051999978721,3888614.850140000227839
4348,765,9.3166704,0.0018000,262472.702051999978721,3888614.850140000227839
4349,763,5.5589499,0.0022500,262512.702051999978721,3888614.850140000227839
4350,765,5.4496398,0.0254255,262552.702051999978721,3888614.850140000227839
4351,768,5.5131998,0.0027001,262592.702051999978721,3888614.850140000227839
4352,769,5.3082800,0.0040501,262632.702051999978721,3888614.850140000227839
4353,770,4.6994801,0.0081002,262672.702051999978721,3888614.850140000227839
4354,770,3.5941300,0.0576012,262712.702051999978721,3888614.850140000227839
4355,771,2.8624101,0.0560262,262752.702051999978721,3888614.850140000227839
4356,771,2.7251401,0.0096752,262792.702051999978721,3888614.850140000227839
4357,772,6.6596799,0.0202504,262832.702051999978721,3888614.850140000227839
4358,679,3.9971700,0.0000000,259872.702052000007825,3888574.850140000227839
4359,681,3.9247899,0.0042751,259912.702052000007825,3888574.850140000227839
4360,681,2.9503500,0.0065251,259952.702052000007825,3888574.850140000227839
4361,681,1.7899100,0.0306007,259992.702052000007825,3888574.850140000227839
4362,681,0.8006810,0.0252005,260032.702052000007825,3888574.850140000227839
4363,683,1.9768800,0.0722265,260072.702052000007825,3888574.850140000227839
4364,685,3.5941300,0.0468010,260112.702052000007825,3888574.850140000227839
4365,688,3.1695199,0.0659264,260152.702052000007825,3888574.850140000227839
4366,688,1.1322600,0.0373508,260192.702052000007825,3888574.850140000227839
4367,687,1.0439100,0.0513011,260232.702052000007825,3888574.850140000227839
4368,686,1.8253300,0.1320780,260272.702052000007825,3888574.850140000227839
4369,690,3.0566900,0.0787517,260312.702052000007825,3888574.850140000227839
4370,691,3.0357201,0.0400508,260352.702052000007825,3888574.850140000227839
4371,693,3.8261299,0.0456760,260392.702052000007825,3888574.850140000227839
4372,695,2.8846400,0.0841518,260432.702052000007825,3888574.850140000227839
4373,694,1.9276900,0.0542262,260472.702052000007825,3888574.850140000227839
4374,696,3.0878799,0.0402759,260512.702052000007825,3888574.850140000227839
4375,698,4.4707198,0.0272256,260552.702052000007825,3888574.850140000227839
4376,702,4.1457701,0.0040501,260592.702052000007825,3888574.850140000227839
4377,704,1.8427900,0.0294756,260632.702052000007825,3888574.850140000227839
4378,704,0.8006810,0.0328507,260672.702052000007825,3888574.850140000227839
4379,703,0.5661850,0.0000000,260712.702052000007825,3888574.850140000227839
4380,704,2.2777200,0.0281256,260752.702052000007825,3888574.850140000227839
4381,706,2.6417601,0.0231755,260792.702052000007825,3888574.850140000227839
4382,707,2.8287201,0.0398258,260832.702052000007825,3888574.850140000227839
4383,709,2.7946200,0.0105752,260872.702052000007825,3888574.850140000227839
4384,710,2.4007900,0.0265506,260912.702052000007825,3888574.850140000227839
4385,711,1.5189300,0.0074252,260952.702052000007825,3888574.850140000227839
