FID,Slope,Elevat,ShrubCov,x_utm,y_utm
3092,2.8821800,711,0.1752000,256234.200000000011642,3893664.600000000093132
3093,2.7818899,713,0.1416000,256264.200000000011642,3893664.600000000093132
3094,3.9310999,714,0.1040000,256294.200000000011642,3893664.600000000093132
3095,4.7872901,717,0.1204000,256324.200000000011642,3893664.600000000093132
3096,4.4318199,719,0.0584000,256354.200000000011642,3893664.600000000093132
3097,4.9037900,720,0.0676000,256384.200000000011642,3893664.600000000093132
3098,5.0062799,721,0.0832000,256414.200000000011642,3893664.600000000093132
3099,4.2226901,722,0.0424000,256444.200000000011642,3893664.600000000093132
3100,3.9454801,722,0.0876000,256474.200000000011642,3893664.600000000093132
3101,3.7692399,720,0.0880000,256504.200000000011642,3893664.600000000093132
3102,3.0169599,720,0.1708000,256534.200000000011642,3893664.600000000093132
3103,3.7238700,722,0.0928000,256564.200000000011642,3893664.600000000093132
3104,3.3890700,723,0.0828000,256594.200000000011642,3893664.600000000093132
3105,2.4563899,724,0.1440000,256624.200000000011642,3893664.600000000093132
3106,1.6876000,724,0.1872000,256654.200000000011642,3893664.600000000093132
3107,0.9548410,724,0.1480000,256684.200000000011642,3893664.600000000093132
3108,1.2171201,724,0.1084000,256714.200000000011642,3893664.600000000093132
3109,2.6350300,725,0.0696000,256744.200000000011642,3893664.600000000093132
3110,3.4717400,727,0.0968000,256774.200000000011642,3893664.600000000093132
3111,2.0248699,729,0.0696000,256804.200000000011642,3893664.600000000093132
3112,1.7210100,729,0.0908000,256834.200000000011642,3893664.600000000093132
3113,2.3859401,728,0.0892000,256864.200000000011642,3893664.600000000093132
3114,2.3859401,727,0.1296000,256894.200000000011642,3893664.600000000093132
3115,2.2636399,727,0.1880000,256924.200000000011642,3893664.600000000093132
3116,2.1343000,727,0.1404000,256954.200000000011642,3893664.600000000093132
3117,4.2626901,728,0.0492000,256984.200000000011642,3893664.600000000093132
3118,3.7692399,732,0.0480000,257014.200000000011642,3893664.600000000093132
3119,2.6350300,732,0.0804000,257044.200000000011642,3893664.600000000093132
3120,3.0169599,732,0.0780000,257074.200000000011642,3893664.600000000093132
3121,3.3722899,733,0.0884000,257104.200000000011642,3893664.600000000093132
3122,4.3933802,734,0.1376000,257134.200000000011642,3893664.600000000093132
3123,7.6530499,737,0.1180000,257164.200000000011642,3893664.600000000093132
3124,8.5824804,742,0.1352000,257194.200000000011642,3893664.600000000093132
3125,3.9454801,747,0.0652000,257224.200000000011642,3893664.600000000093132
3126,3.7692399,746,0.0756000,257254.200000000011642,3893664.600000000093132
3127,4.5202298,745,0.1464000,257284.200000000011642,3893664.600000000093132
3128,5.2589502,744,0.1484000,257314.200000000011642,3893664.600000000093132
3129,6.6037598,745,0.0788000,257344.200000000011642,3893664.600000000093132
3130,8.7166996,748,0.1652000,257374.200000000011642,3893664.600000000093132
3131,9.3747797,753,0.1760000,257404.200000000011642,3893664.600000000093132
3132,8.4591103,755,0.1132000,257434.200000000011642,3893664.600000000093132
3133,9.5086603,754,0.1192000,257464.200000000011642,3893664.600000000093132
3134,9.4623203,753,0.1852000,257494.200000000011642,3893664.600000000093132
3135,7.3637400,753,0.1648000,257524.200000000011642,3893664.600000000093132
3136,3.5842500,753,0.2020000,257554.200000000011642,3893664.600000000093132
3137,2.9018199,754,0.1872000,257584.200000000011642,3893664.600000000093132
3138,11.2763996,757,0.0744000,257614.200000000011642,3893664.600000000093132
3139,13.3621998,767,0.1344000,257644.200000000011642,3893664.600000000093132
3140,10.7798004,772,0.0720000,257674.200000000011642,3893664.600000000093132
3141,11.0483999,777,0.0336000,257704.200000000011642,3893664.600000000093132
3142,9.3336296,780,0.0172000,257734.200000000011642,3893664.600000000093132
3143,8.5437298,781,0.0664000,257764.200000000011642,3893664.600000000093132
3144,11.0986996,783,0.1100000,257794.200000000011642,3893664.600000000093132
3145,1.8175200,703,0.0644000,256084.200000000011642,3893634.600000000093132
3146,2.5695000,704,0.0672000,256114.200000000011642,3893634.600000000093132
3147,4.5823102,706,0.0612000,256144.200000000011642,3893634.600000000093132
3148,4.3804898,709,0.0684000,256174.200000000011642,3893634.600000000093132
3149,2.6350300,711,0.0544000,256204.200000000011642,3893634.600000000093132
3150,2.7199199,712,0.0540000,256234.200000000011642,3893634.600000000093132
3151,2.5695000,713,0.0936000,256264.200000000011642,3893634.600000000093132
3152,3.1996000,714,0.0876000,256294.200000000011642,3893634.600000000093132
3153,4.1002898,716,0.0872000,256324.200000000011642,3893634.600000000093132
3154,3.7238700,717,0.1024000,256354.200000000011642,3893634.600000000093132
3155,3.4389100,718,0.1200000,256384.200000000011642,3893634.600000000093132
3156,3.7692399,719,0.0656000,256414.200000000011642,3893634.600000000093132
3157,3.6313901,721,0.0336000,256444.200000000011642,3893634.600000000093132
3158,2.7199199,721,0.0504000,256474.200000000011642,3893634.600000000093132
3159,1.6876000,720,0.0896000,256504.200000000011642,3893634.600000000093132
3160,1.0675200,719,0.1528000,256534.200000000011642,3893634.600000000093132
3161,2.7199199,720,0.1148000,256564.200000000011642,3893634.600000000093132
3162,3.7238700,721,0.2200000,256594.200000000011642,3893634.600000000093132
3163,3.1096301,723,0.2460000,256624.200000000011642,3893634.600000000093132
3164,2.1607900,723,0.1680000,256654.200000000011642,3893634.600000000093132
3165,1.8175200,723,0.1280000,256684.200000000011642,3893634.600000000093132
3166,2.0527799,724,0.0836000,256714.200000000011642,3893634.600000000093132
3167,2.3859401,725,0.0656000,256744.200000000011642,3893634.600000000093132
3168,3.3890700,726,0.0728000,256774.200000000011642,3893634.600000000093132
3169,3.6313901,727,0.0652000,256804.200000000011642,3893634.600000000093132
3170,2.9018199,727,0.0844000,256834.200000000011642,3893634.600000000093132
3171,2.7199199,726,0.1016000,256864.200000000011642,3893634.600000000093132
3172,2.1607900,725,0.0884000,256894.200000000011642,3893634.600000000093132
3173,2.5695000,727,0.1456000,256924.200000000011642,3893634.600000000093132
3174,2.3859401,727,0.0920000,256954.200000000011642,3893634.600000000093132
3175,3.8436699,728,0.0408000,256984.200000000011642,3893634.600000000093132
3176,3.7238700,730,0.0680000,257014.200000000011642,3893634.600000000093132
3177,3.1096301,730,0.0616000,257044.200000000011642,3893634.600000000093132
3178,2.8821800,730,0.1028000,257074.200000000011642,3893634.600000000093132
3179,3.9454801,731,0.1864000,257104.200000000011642,3893634.600000000093132
3180,5.7302599,734,0.1448000,257134.200000000011642,3893634.600000000093132
3181,7.8609600,738,0.1160000,257164.200000000011642,3893634.600000000093132
3182,6.6037598,744,0.0540000,257194.200000000011642,3893634.600000000093132
3183,6.0637698,744,0.0372000,257224.200000000011642,3893634.600000000093132
3184,5.7302599,744,0.1180000,257254.200000000011642,3893634.600000000093132
3185,4.2226901,743,0.1044000,257284.200000000011642,3893634.600000000093132
3186,2.9018199,742,0.0348000,257314.200000000011642,3893634.600000000093132
3187,4.0586600,743,0.1280000,257344.200000000011642,3893634.600000000093132
3188,6.3969202,745,0.2048000,257374.200000000011642,3893634.600000000093132
3189,8.2199602,748,0.0864000,257404.200000000011642,3893634.600000000093132
3190,7.9173002,750,0.1088000,257434.200000000011642,3893634.600000000093132
3191,6.4231501,749,0.2992000,257464.200000000011642,3893634.600000000093132
3192,4.1687398,749,0.3088000,257494.200000000011642,3893634.600000000093132
3193,3.3722899,751,0.1844000,257524.200000000011642,3893634.600000000093132
3194,3.5204101,753,0.1516000,257554.200000000011642,3893634.600000000093132
3195,5.6412201,755,0.1284000,257584.200000000011642,3893634.600000000093132
3196,9.3041201,759,0.0204000,257614.200000000011642,3893634.600000000093132
3197,9.5834398,765,0.0240000,257644.200000000011642,3893634.600000000093132
3198,9.0946398,768,0.0828000,257674.200000000011642,3893634.600000000093132
3199,10.0467997,772,0.0576000,257704.200000000011642,3893634.600000000093132
3200,8.0494699,776,0.1540000,257734.200000000011642,3893634.600000000093132
3201,6.1834302,778,0.3468000,257764.200000000011642,3893634.600000000093132
3202,2.4070301,703,0.0320000,256084.200000000011642,3893604.600000000093132
3203,3.3384700,705,0.0432000,256114.200000000011642,3893604.600000000093132
3204,3.8436699,707,0.0168000,256144.200000000011642,3893604.600000000093132
3205,3.0357201,709,0.0252000,256174.200000000011642,3893604.600000000093132
3206,4.2226901,709,0.0512000,256204.200000000011642,3893604.600000000093132
3207,5.2266998,710,0.1244000,256234.200000000011642,3893604.600000000093132
3208,4.7636399,712,0.0780000,256264.200000000011642,3893604.600000000093132
3209,4.0586600,713,0.1132000,256294.200000000011642,3893604.600000000093132
3210,4.0586600,714,0.1268000,256324.200000000011642,3893604.600000000093132
3211,3.3890700,716,0.1324000,256354.200000000011642,3893604.600000000093132
3212,2.8821800,717,0.0568000,256384.200000000011642,3893604.600000000093132
3213,4.5823102,718,0.0768000,256414.200000000011642,3893604.600000000093132
3214,6.0637698,718,0.0552000,256444.200000000011642,3893604.600000000093132
3215,5.3228502,719,0.0604000,256474.200000000011642,3893604.600000000093132
3216,3.0169599,719,0.1692000,256504.200000000011642,3893604.600000000093132
3217,1.0675200,720,0.1896000,256534.200000000011642,3893604.600000000093132
3218,1.0127500,719,0.2264000,256564.200000000011642,3893604.600000000093132
3219,2.4563899,720,0.1336000,256594.200000000011642,3893604.600000000093132
3220,2.3619900,721,0.0728000,256624.200000000011642,3893604.600000000093132
3221,1.8175200,722,0.0472000,256654.200000000011642,3893604.600000000093132
3222,1.6876000,722,0.0664000,256684.200000000011642,3893604.600000000093132
3223,2.0527799,723,0.0568000,256714.200000000011642,3893604.600000000093132
3224,2.0527799,724,0.0884000,256744.200000000011642,3893604.600000000093132
3225,2.3859401,724,0.0668000,256774.200000000011642,3893604.600000000093132
3226,2.3859401,725,0.0700000,256804.200000000011642,3893604.600000000093132
3227,1.9091500,726,0.0792000,256834.200000000011642,3893604.600000000093132
3228,2.3859401,726,0.1100000,256864.200000000011642,3893604.600000000093132
3229,2.5695000,725,0.1860000,256894.200000000011642,3893604.600000000093132
3230,3.0169599,724,0.0648000,256924.200000000011642,3893604.600000000093132
3231,3.3722899,725,0.0868000,256954.200000000011642,3893604.600000000093132
3232,3.3722899,727,0.0388000,256984.200000000011642,3893604.600000000093132
3233,3.4389100,728,0.0692000,257014.200000000011642,3893604.600000000093132
3234,2.3859401,729,0.0888000,257044.200000000011642,3893604.600000000093132
3235,2.1607900,729,0.1264000,257074.200000000011642,3893604.600000000093132
3236,4.0586600,731,0.1740000,257104.200000000011642,3893604.600000000093132
3237,4.9723601,734,0.1268000,257134.200000000011642,3893604.600000000093132
3238,7.0541301,737,0.0668000,257164.200000000011642,3893604.600000000093132
3239,8.5437298,739,0.0268000,257194.200000000011642,3893604.600000000093132
3240,8.5824804,739,0.0548000,257224.200000000011642,3893604.600000000093132
3241,7.2646298,740,0.1068000,257254.200000000011642,3893604.600000000093132
3242,4.8575301,741,0.0280000,257284.200000000011642,3893604.600000000093132
3243,3.1096301,741,0.0532000,257314.200000000011642,3893604.600000000093132
3244,3.3890700,743,0.1216000,257344.200000000011642,3893604.600000000093132
3245,4.1002898,744,0.0956000,257374.200000000011642,3893604.600000000093132
3246,5.7498498,745,0.1232000,257404.200000000011642,3893604.600000000093132
3247,5.8755698,746,0.1680000,257434.200000000011642,3893604.600000000093132
3248,4.0446901,747,0.2116000,257464.200000000011642,3893604.600000000093132
3249,5.5202098,749,0.2160000,257494.200000000011642,3893604.600000000093132
3250,6.6037598,753,0.1828000,257524.200000000011642,3893604.600000000093132
3251,6.3969202,755,0.0704000,257554.200000000011642,3893604.600000000093132
3252,7.0541301,757,0.1196000,257584.200000000011642,3893604.600000000093132
3253,7.3333902,760,0.2020000,257614.200000000011642,3893604.600000000093132
3254,5.7888298,763,0.0728000,257644.200000000011642,3893604.600000000093132
3255,5.4276400,766,0.0328000,257674.200000000011642,3893604.600000000093132
3256,7.6675801,769,0.0952000,257704.200000000011642,3893604.600000000093132
3257,8.3607101,774,0.1532000,257734.200000000011642,3893604.600000000093132
3258,4.0586600,704,0.0092000,256114.200000000011642,3893574.600000000093132
3259,4.3933802,706,0.0328000,256144.200000000011642,3893574.600000000093132
3260,4.3154502,707,0.0424000,256174.200000000011642,3893574.600000000093132
3261,4.7872901,706,0.0740000,256204.200000000011642,3893574.600000000093132
3262,5.5507202,707,0.0780000,256234.200000000011642,3893574.600000000093132
3263,5.7204299,709,0.0432000,256264.200000000011642,3893574.600000000093132
3264,4.4951501,711,0.1744000,256294.200000000011642,3893574.600000000093132
3265,3.6313901,713,0.0764000,256324.200000000011642,3893574.600000000093132
3266,3.0357201,715,0.0652000,256354.200000000011642,3893574.600000000093132
3267,4.1140800,716,0.0548000,256384.200000000011642,3893574.600000000093132
3268,6.0637698,714,0.0580000,256414.200000000011642,3893574.600000000093132
3269,6.7213702,714,0.0604000,256444.200000000011642,3893574.600000000093132
3270,6.4925699,715,0.1960000,256474.200000000011642,3893574.600000000093132
3271,5.4276400,717,0.2376000,256504.200000000011642,3893574.600000000093132
3272,3.1096301,719,0.1908000,256534.200000000011642,3893574.600000000093132
3273,1.7210100,719,0.0780000,256564.200000000011642,3893574.600000000093132
3274,2.1343000,720,0.0392000,256594.200000000011642,3893574.600000000093132
3275,1.6876000,721,0.0452000,256624.200000000011642,3893574.600000000093132
3276,1.7210100,721,0.0804000,256654.200000000011642,3893574.600000000093132
3277,2.1343000,722,0.0684000,256684.200000000011642,3893574.600000000093132
3278,1.5095299,723,0.0332000,256714.200000000011642,3893574.600000000093132
3279,1.0127500,723,0.1040000,256744.200000000011642,3893574.600000000093132
3280,1.6876000,724,0.0744000,256774.200000000011642,3893574.600000000093132
3281,2.1343000,725,0.0808000,256804.200000000011642,3893574.600000000093132
3282,2.9018199,725,0.1060000,256834.200000000011642,3893574.600000000093132
3283,3.6313901,724,0.1852000,256864.200000000011642,3893574.600000000093132
3284,2.7199199,723,0.1696000,256894.200000000011642,3893574.600000000093132
3285,2.0527799,723,0.1240000,256924.200000000011642,3893574.600000000093132
3286,2.9018199,725,0.0952000,256954.200000000011642,3893574.600000000093132
3287,1.8175200,726,0.1464000,256984.200000000011642,3893574.600000000093132
3288,2.1343000,726,0.1356000,257014.200000000011642,3893574.600000000093132
3289,2.9018199,728,0.0320000,257044.200000000011642,3893574.600000000093132
3290,3.1096301,730,0.0592000,257074.200000000011642,3893574.600000000093132
3291,3.1096301,732,0.0580000,257104.200000000011642,3893574.600000000093132
3292,3.0357201,733,0.0104000,257134.200000000011642,3893574.600000000093132
3293,4.6919699,733,0.0492000,257164.200000000011642,3893574.600000000093132
3294,5.5709600,734,0.0428000,257194.200000000011642,3893574.600000000093132
3295,5.2696600,735,0.0532000,257224.200000000011642,3893574.600000000093132
3296,5.2266998,736,0.0352000,257254.200000000011642,3893574.600000000093132
3297,4.7636399,738,0.0328000,257284.200000000011642,3893574.600000000093132
3298,4.0586600,740,0.0820000,257314.200000000011642,3893574.600000000093132
3299,3.7238700,741,0.1032000,257344.200000000011642,3893574.600000000093132
3300,3.1096301,742,0.2756000,257374.200000000011642,3893574.600000000093132
3301,2.7199199,742,0.2944000,257404.200000000011642,3893574.600000000093132
3302,3.6313901,743,0.2128000,257434.200000000011642,3893574.600000000093132
3303,5.7105899,746,0.1300000,257464.200000000011642,3893574.600000000093132
3304,7.7254100,750,0.1328000,257494.200000000011642,3893574.600000000093132
3305,7.5061402,755,0.1888000,257524.200000000011642,3893574.600000000093132
3306,6.8532200,758,0.1112000,257554.200000000011642,3893574.600000000093132
3307,8.3801899,761,0.1280000,257584.200000000011642,3893574.600000000093132
3308,9.4623203,763,0.1048000,257614.200000000011642,3893574.600000000093132
3309,8.1658096,766,0.1336000,257644.200000000011642,3893574.600000000093132
3310,5.8936100,766,0.1708000,257674.200000000011642,3893574.600000000093132
3311,3.1529400,704,0.0508000,256144.200000000011642,3893544.600000000093132
3312,3.1096301,704,0.0824000,256174.200000000011642,3893544.600000000093132
3313,2.7199199,704,0.0580000,256204.200000000011642,3893544.600000000093132
3314,3.7086201,705,0.0932000,256234.200000000011642,3893544.600000000093132
3315,5.7498498,707,0.1924000,256264.200000000011642,3893544.600000000093132
3316,5.6011801,711,0.1652000,256294.200000000011642,3893544.600000000093132
3317,3.3722899,713,0.1116000,256324.200000000011642,3893544.600000000093132
3318,1.5095299,714,0.0944000,256354.200000000011642,3893544.600000000093132
3319,4.0586600,713,0.1188000,256384.200000000011642,3893544.600000000093132
3320,4.2626901,711,0.1104000,256414.200000000011642,3893544.600000000093132
3321,3.9310999,711,0.2308000,256444.200000000011642,3893544.600000000093132
3322,5.0511498,712,0.1016000,256474.200000000011642,3893544.600000000093132
3323,5.5507202,715,0.0464000,256504.200000000011642,3893544.600000000093132
3324,3.4389100,717,0.0548000,256534.200000000011642,3893544.600000000093132
3325,2.0527799,718,0.0624000,256564.200000000011642,3893544.600000000093132
3326,2.1343000,719,0.0948000,256594.200000000011642,3893544.600000000093132
3327,1.3502200,720,0.0900000,256624.200000000011642,3893544.600000000093132
3328,1.3917600,720,0.0768000,256654.200000000011642,3893544.600000000093132
3329,2.7199199,721,0.0936000,256684.200000000011642,3893544.600000000093132
3330,2.3859401,723,0.0928000,256714.200000000011642,3893544.600000000093132
3331,1.9678600,723,0.1004000,256744.200000000011642,3893544.600000000093132
3332,2.2636399,723,0.0820000,256774.200000000011642,3893544.600000000093132
3333,2.8624101,723,0.1168000,256804.200000000011642,3893544.600000000093132
3334,3.1818099,723,0.1600000,256834.200000000011642,3893544.600000000093132
3335,1.9678600,722,0.0868000,256864.200000000011642,3893544.600000000093132
3336,0.7548940,722,0.1208000,256894.200000000011642,3893544.600000000093132
3337,3.0169599,723,0.1152000,256924.200000000011642,3893544.600000000093132
3338,3.1996000,725,0.1576000,256954.200000000011642,3893544.600000000093132
3339,2.0248699,726,0.1464000,256984.200000000011642,3893544.600000000093132
3340,2.3859401,727,0.1076000,257014.200000000011642,3893544.600000000093132
3341,2.7199199,728,0.0368000,257044.200000000011642,3893544.600000000093132
3342,2.7199199,730,0.0212000,257074.200000000011642,3893544.600000000093132
3343,2.6989501,731,0.0184000,257104.200000000011642,3893544.600000000093132
3344,2.4563899,732,0.0052000,257134.200000000011642,3893544.600000000093132
3345,2.1343000,732,0.1064000,257164.200000000011642,3893544.600000000093132
3346,3.0169599,733,0.0900000,257194.200000000011642,3893544.600000000093132
3347,3.7086201,734,0.2212000,257224.200000000011642,3893544.600000000093132
3348,3.7238700,735,0.1408000,257254.200000000011642,3893544.600000000093132
3349,2.4563899,737,0.0252000,257284.200000000011642,3893544.600000000093132
3350,2.4331400,738,0.0768000,257314.200000000011642,3893544.600000000093132
3351,2.9018199,740,0.1508000,257344.200000000011642,3893544.600000000093132
3352,3.0169599,741,0.2472000,257374.200000000011642,3893544.600000000093132
3353,3.7086201,743,0.1600000,257404.200000000011642,3893544.600000000093132
3354,4.7279401,744,0.2516000,257434.200000000011642,3893544.600000000093132
3355,6.3175502,747,0.1504000,257464.200000000011642,3893544.600000000093132
3356,7.3939600,751,0.1928000,257494.200000000011642,3893544.600000000093132
3357,7.1406698,755,0.1228000,257524.200000000011642,3893544.600000000093132
3358,7.1406698,759,0.0868000,257554.200000000011642,3893544.600000000093132
3359,8.6466703,763,0.0812000,257584.200000000011642,3893544.600000000093132
3360,8.3801899,769,0.1048000,257614.200000000011642,3893544.600000000093132
3361,5.7812700,771,0.2276000,257644.200000000011642,3893544.600000000093132
3362,1.6913500,703,0.1148000,256174.200000000011642,3893514.600000000093132
3363,1.7210100,704,0.1724000,256204.200000000011642,3893514.600000000093132
3364,1.8175200,704,0.1520000,256234.200000000011642,3893514.600000000093132
3365,4.8575301,706,0.1136000,256264.200000000011642,3893514.600000000093132
3366,6.1829300,710,0.0692000,256294.200000000011642,3893514.600000000093132
3367,4.3804898,713,0.0812000,256324.200000000011642,3893514.600000000093132
3368,3.3722899,714,0.0860000,256354.200000000011642,3893514.600000000093132
3369,3.7086201,712,0.1612000,256384.200000000011642,3893514.600000000093132
3370,1.6876000,710,0.2472000,256414.200000000011642,3893514.600000000093132
3371,1.2171201,710,0.1348000,256444.200000000011642,3893514.600000000093132
3372,3.3722899,711,0.0532000,256474.200000000011642,3893514.600000000093132
3373,5.3228502,714,0.0720000,256504.200000000011642,3893514.600000000093132
3374,3.8436699,717,0.0968000,256534.200000000011642,3893514.600000000093132
3375,1.9091500,718,0.1356000,256564.200000000011642,3893514.600000000093132
3376,1.6876000,719,0.0876000,256594.200000000011642,3893514.600000000093132
3377,1.0127500,720,0.0656000,256624.200000000011642,3893514.600000000093132
3378,1.2171201,720,0.0432000,256654.200000000011642,3893514.600000000093132
3379,2.4563899,720,0.0708000,256684.200000000011642,3893514.600000000093132
3380,3.3214300,721,0.0620000,256714.200000000011642,3893514.600000000093132
3381,3.1818099,721,0.0620000,256744.200000000011642,3893514.600000000093132
3382,2.9018199,722,0.0684000,256774.200000000011642,3893514.600000000093132
3383,2.6350300,722,0.1328000,256804.200000000011642,3893514.600000000093132
3384,1.6876000,721,0.0656000,256834.200000000011642,3893514.600000000093132
3385,1.4321001,722,0.0692000,256864.200000000011642,3893514.600000000093132
3386,2.3859401,723,0.0668000,256894.200000000011642,3893514.600000000093132
3387,3.8436699,724,0.0800000,256924.200000000011642,3893514.600000000093132
3388,3.1096301,727,0.1020000,256954.200000000011642,3893514.600000000093132
3389,1.6876000,727,0.1368000,256984.200000000011642,3893514.600000000093132
3390,2.1343000,728,0.0744000,257014.200000000011642,3893514.600000000093132
3391,1.8175200,729,0.0080000,257044.200000000011642,3893514.600000000093132
3392,1.4321001,729,0.0256000,257074.200000000011642,3893514.600000000093132
3393,1.3502200,730,0.0120000,257104.200000000011642,3893514.600000000093132
3394,2.1343000,730,0.0608000,257134.200000000011642,3893514.600000000093132
3395,4.6799102,732,0.0380000,257164.200000000011642,3893514.600000000093132
3396,7.7469702,735,0.2108000,257194.200000000011642,3893514.600000000093132
3397,10.0522003,738,0.3988000,257224.200000000011642,3893514.600000000093132
3398,10.0249996,740,0.1372000,257254.200000000011642,3893514.600000000093132
3399,7.8609600,739,0.1812000,257284.200000000011642,3893514.600000000093132
3400,5.0511498,739,0.1412000,257314.200000000011642,3893514.600000000093132
3401,4.3933802,740,0.1252000,257344.200000000011642,3893514.600000000093132
3402,4.4318199,743,0.1188000,257374.200000000011642,3893514.600000000093132
3403,3.7692399,745,0.0676000,257404.200000000011642,3893514.600000000093132
3404,3.5204101,747,0.0712000,257434.200000000011642,3893514.600000000093132
3405,4.8575301,748,0.1552000,257464.200000000011642,3893514.600000000093132
3406,5.9515800,751,0.0692000,257494.200000000011642,3893514.600000000093132
3407,6.0172801,754,0.0600000,257524.200000000011642,3893514.600000000093132
3408,8.2468901,757,0.0768000,257554.200000000011642,3893514.600000000093132
3409,10.3731003,762,0.1140000,257584.200000000011642,3893514.600000000093132
3410,9.4523201,768,0.1244000,257614.200000000011642,3893514.600000000093132
3411,3.9709101,706,0.1568000,256204.200000000011642,3893484.600000000093132
3412,2.3859401,706,0.0872000,256234.200000000011642,3893484.600000000093132
3413,1.9678600,706,0.0584000,256264.200000000011642,3893484.600000000093132
3414,5.4276400,708,0.0772000,256294.200000000011642,3893484.600000000093132
3415,7.2106700,710,0.0820000,256324.200000000011642,3893484.600000000093132
3416,6.8938899,710,0.0772000,256354.200000000011642,3893484.600000000093132
3417,4.5327101,710,0.1948000,256384.200000000011642,3893484.600000000093132
3418,1.7210100,710,0.0672000,256414.200000000011642,3893484.600000000093132
3419,1.9678600,711,0.0692000,256444.200000000011642,3893484.600000000093132
3420,3.0169599,712,0.0760000,256474.200000000011642,3893484.600000000093132
3421,5.0511498,713,0.1096000,256504.200000000011642,3893484.600000000093132
3422,4.0586600,717,0.1136000,256534.200000000011642,3893484.600000000093132
3423,1.9091500,718,0.1112000,256564.200000000011642,3893484.600000000093132
3424,1.0675200,719,0.0568000,256594.200000000011642,3893484.600000000093132
3425,1.6876000,719,0.0608000,256624.200000000011642,3893484.600000000093132
3426,2.9018199,719,0.0660000,256654.200000000011642,3893484.600000000093132
3427,3.5842500,719,0.0424000,256684.200000000011642,3893484.600000000093132
3428,3.7692399,719,0.0176000,256714.200000000011642,3893484.600000000093132
3429,3.3214300,720,0.0536000,256744.200000000011642,3893484.600000000093132
3430,2.7199199,720,0.0936000,256774.200000000011642,3893484.600000000093132
3431,1.8175200,720,0.1808000,256804.200000000011642,3893484.600000000093132
3432,1.5095299,721,0.1188000,256834.200000000011642,3893484.600000000093132
3433,2.6350300,722,0.0844000,256864.200000000011642,3893484.600000000093132
3434,2.7199199,724,0.0712000,256894.200000000011642,3893484.600000000093132
3435,2.9018199,725,0.0908000,256924.200000000011642,3893484.600000000093132
3436,1.9678600,727,0.1584000,256954.200000000011642,3893484.600000000093132
3437,1.3917600,727,0.0988000,256984.200000000011642,3893484.600000000093132
3438,2.3619900,728,0.0592000,257014.200000000011642,3893484.600000000093132
3439,2.3859401,729,0.0112000,257044.200000000011642,3893484.600000000093132
3440,1.5095299,730,0.0332000,257074.200000000011642,3893484.600000000093132
3441,1.3917600,730,0.0864000,257104.200000000011642,3893484.600000000093132
3442,5.0956202,730,0.0596000,257134.200000000011642,3893484.600000000093132
3443,9.4215803,733,0.2328000,257164.200000000011642,3893484.600000000093132
3444,11.3480997,738,0.1832000,257194.200000000011642,3893484.600000000093132
3445,10.3993998,744,0.0700000,257224.200000000011642,3893484.600000000093132
3446,8.3801899,747,0.0680000,257254.200000000011642,3893484.600000000093132
3447,9.0155096,745,0.1572000,257284.200000000011642,3893484.600000000093132
3448,8.1861601,743,0.1616000,257314.200000000011642,3893484.600000000093132
3449,5.5202098,743,0.0508000,257344.200000000011642,3893484.600000000093132
3450,3.0543699,744,0.0644000,257374.200000000011642,3893484.600000000093132
3451,1.9091500,745,0.0256000,257404.200000000011642,3893484.600000000093132
3452,2.8821800,746,0.0156000,257434.200000000011642,3893484.600000000093132
3453,4.6799102,748,0.0436000,257464.200000000011642,3893484.600000000093132
3454,5.1396899,751,0.0264000,257494.200000000011642,3893484.600000000093132
3455,4.5823102,753,0.0376000,257524.200000000011642,3893484.600000000093132
3456,8.8487501,755,0.0576000,257554.200000000011642,3893484.600000000093132
3457,10.9398003,762,0.1188000,257584.200000000011642,3893484.600000000093132
3458,2.5890901,707,0.0400000,256234.200000000011642,3893454.600000000093132
3459,2.7199199,706,0.0852000,256264.200000000011642,3893454.600000000093132
3460,4.3154502,705,0.0948000,256294.200000000011642,3893454.600000000093132
3461,5.6011801,705,0.0648000,256324.200000000011642,3893454.600000000093132
3462,5.2696600,706,0.0944000,256354.200000000011642,3893454.600000000093132
3463,4.0586600,707,0.1620000,256384.200000000011642,3893454.600000000093132
3464,3.3214300,709,0.0512000,256414.200000000011642,3893454.600000000093132
3465,3.1096301,711,0.0544000,256444.200000000011642,3893454.600000000093132
3466,3.6313901,712,0.1164000,256474.200000000011642,3893454.600000000093132
3467,4.5202298,715,0.1004000,256504.200000000011642,3893454.600000000093132
3468,3.3722899,717,0.1040000,256534.200000000011642,3893454.600000000093132
3469,1.6876000,718,0.0624000,256564.200000000011642,3893454.600000000093132
3470,0.9548410,719,0.0656000,256594.200000000011642,3893454.600000000093132
3471,2.3859401,718,0.0640000,256624.200000000011642,3893454.600000000093132
3472,3.1996000,717,0.0152000,256654.200000000011642,3893454.600000000093132
3473,3.3384700,716,0.0532000,256684.200000000011642,3893454.600000000093132
3474,3.5204101,717,0.1076000,256714.200000000011642,3893454.600000000093132
3475,3.1096301,718,0.1424000,256744.200000000011642,3893454.600000000093132
3476,2.3859401,719,0.1864000,256774.200000000011642,3893454.600000000093132
3477,2.1343000,720,0.1804000,256804.200000000011642,3893454.600000000093132
3478,2.1607900,721,0.1604000,256834.200000000011642,3893454.600000000093132
3479,2.6350300,722,0.0824000,256864.200000000011642,3893454.600000000093132
